Participant,Trial,Correct1,CorrectKey,Response1,RT1,DotDifference,DotNumberRight,DotNumberLeft,Conf1,Conf1_RT,CipResponse,CipRT,Correct2,Response2,RT2,Conf2,Conf2_RT,ZConf1,ZConf2,Switch,ZSwitch,ZDifficult,Block,NonAbsDiff,ZNonAbsDiff,LeftTime,RightTime,ChosenTime,UnchosenTime,Change,Type,DeltaSampling,ZDeltaSampling,ConfChange
1,61,0,right,left,1.21329364,3,50,47,0.58,2.059,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.5727880733938946 1.3090532038113452 1.8807564858689148 2.6804079271569208 3.426776869680907 4.0]",1,right,0.578203192,0.55,3.183,-1.355652397,-1.955671854,4,0.499046869,-0.842285903,3,-3,-0.642487149,2.109139702,1.318072225,2.109139702,1.318072225,1,Incorrect to correct,0.791067477,0.782778367,-0.03
1,62,1,left,left,0.79650797,4,46,50,0.82,2.153,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.46323925821343437 0.8689184330978605 1.3853654948543408 1.9349116643425077 3.0275574062725354 3.9612625431655033 4.0]",1,left,0.472583289,0.88,3.613,0.342894067,0.292226829,5,1.528009485,-0.113034039,3,4,0.955171836,1.888930481,1.647830261,1.888930481,1.647830261,0,"Correct, no change",0.241100221,0.063496876,0.06
1,63,1,right,right,0.621069128,4,54,50,0.83,3.042,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.34624971526136505 0.7759365626588988 1.308987346572394 1.9313570839440217 3.4901506363203225 3.696790129513829 4.0]",1,right,0.362083392,1,1.341,0.413666837,1.109644531,5,1.528009485,-0.113034039,3,-4,-0.870724147,1.258696078,2.395054207,2.395054207,1.258696078,0,"Correct, no change",-1.136358129,-1.738029093,0.17
1,64,0,left,right,1.358959878,3,50,53,0.84,2.186,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.949480654366198 1.4620926009811228 2.1028276704200835 3.166110776441201 3.8606637554548797 4.0]",1,left,1.477597562,0.68,3.183,0.484439606,-1.070136009,4,0.499046869,-0.842285903,3,3,0.726934838,1.715231297,1.335288048,1.335288048,1.715231297,1,Incorrect to correct,0.379943249,0.24508445,-0.16
1,65,0,right,left,0.560129799,4,54,50,0.86,5.025,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.6327161664121377 1.1979526095856272 2.021178947234148 3.3169746039056918 3.8472816212379257 4.0]",0,left,0.37939843,0.83,2.343,0.625985145,-0.048363881,4,0.499046869,-0.113034039,3,-4,-0.870724147,2.013750479,1.353533355,2.013750479,1.353533355,0,"Incorrect, no change",0.660217124,0.61164411,-0.03
1,66,1,left,left,0.608089835,5,50,55,0.87,1.246,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.49446072185673984 1.0266815905051772 1.65460842453831 2.08880235900142 2.401839498208574 4.0]",1,left,0.375824748,0.99,1.877,0.696757914,1.04152639,4,0.499046869,0.616217825,3,5,1.183408833,2.564575305,0.940963973,2.564575305,0.940963973,0,"Correct, no change",1.623611332,1.871631162,0.12
1,67,1,right,right,0.405573974,5,55,50,0.9,1.251,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.4384569791145623 1.0705470740977034 1.6528975617693504 2.4467013932917325 4.0]",1,right,1.183510773,0.91,1.863,0.909076222,0.496581254,3,-0.529915747,0.616217825,3,-5,-1.098961144,1.425893927,2.135649094,2.135649094,1.425893927,0,"Correct, no change",-0.709755168,-1.180091125,0.01
1,68,1,right,right,0.66962188,4,54,50,0.99,2.903,"[""'left'"", ""'right'""]",[0.7206424245487142 3.4157293888929416 4.0],1,right,0.281979036,0.92,4.215,1.546031146,0.564699396,1,-2.58784098,-0.113034039,3,-4,-0.870724147,2.695086964,0.584270611,0.584270611,2.695086964,0,"Correct, no change",2.110816353,2.508828285,-0.07
1,69,0,right,left,0.426096345,4,54,50,0.92,2.313,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.5153209314557898 1.076114149127534 2.0238311979155696 3.025459097665589 3.727386947208288 4.0]",0,left,0.481005318,0.9,3.973,1.050621761,0.428463113,4,0.499046869,-0.113034039,3,-4,-0.870724147,1.83503417,1.649644898,1.83503417,1.649644898,0,"Incorrect, no change",0.185389272,-0.009365379,-0.02
1,70,0,left,right,0.637386614,5,50,55,0.58,1.429,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.43581926834667684 1.1082242578740988 2.500775889522629 3.20183334012836 3.9037936906497634 4.0]",0,right,1.731017363,0.62,1.853,-1.355652397,-1.478844861,4,0.499046869,0.616217825,3,5,1.183408833,1.469668749,2.094511982,2.094511982,1.469668749,0,"Incorrect, no change",-0.624843233,-1.069037998,0.04
1,71,1,left,left,4.008134082,6,50,56,0.58,0.9,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.46603120606960147 1.141561706095672 1.8671599592526036 3.522510204307764 4.0]",1,left,0.022741845,0.68,1.125,-1.355652397,-1.070136009,3,-0.529915747,1.34546969,3,6,1.411645831,2.330880745,1.203088049,2.330880745,1.203088049,0,"Correct, no change",1.127792696,1.223168616,0.1
1,72,1,left,left,0.437878234,6,44,50,0.78,1.289,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.3863929818435281 0.9328430057466903 1.7258405849970586 2.237931660711183 2.754271526267985 4.0]",1,left,0.223118058,0.89,3.998,0.05980299,0.360344971,4,0.499046869,1.34546969,3,6,1.411645831,2.304269573,1.309337445,2.304269573,1.309337445,0,"Correct, no change",0.994932129,1.049405277,0.11
1,73,1,right,right,0.699473456,5,50,45,0.6,3.177,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.5277588267963438 1.0729125179241237 1.75651951042164 2.770517452598142 3.342965121035377 3.941180076217279 4.0]",1,right,2.786633945,0.68,4.587,-1.214106858,-1.070136009,5,1.528009485,0.616217825,3,-5,-1.098961144,2.157366588,1.314874585,1.314874585,2.157366588,0,"Correct, no change",0.842492004,0.850034571,0.08
1,74,1,right,right,0.967859671,5,55,50,0.58,2.075,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.4198233714523667 1.4783562032826012 2.134666937698057 2.838768931462255 3.77595851507067 4.0]",0,left,0.159551566,0.79,2.59,-1.355652397,-0.320836448,4,0.499046869,0.616217825,3,-5,-1.098961144,1.986676311,1.593500318,1.593500318,1.986676311,1,Correct to incorrect,0.393175993,0.262391058,0.21
1,75,0,right,left,0.777956755,4,54,50,0.71,2.775,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.5954857285069011 1.425905900548969 2.2334570746206737 3.0112975102238124 4.0]",1,right,0.016911341,0.79,3.482,-0.435606395,-0.320836448,3,-0.529915747,-0.113034039,3,-4,-0.870724147,1.608260608,1.796253664,1.608260608,1.796253664,1,Incorrect to correct,-0.187993056,-0.497698083,0.08
1,76,0,right,left,3.056162541,5,55,50,0.58,3.914,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3697060115664499 0.9175108129857108 1.5893507416913053 2.7908872965927003 3.367928721367207 3.879087532252015 4.0]",0,left,0.685097476,0.6,1.986,-1.355652397,-1.615081144,5,1.528009485,0.616217825,4,-5,-1.098961144,2.260500167,1.369793821,2.260500167,1.369793821,0,"Incorrect, no change",0.890706346,0.913092295,0.02
1,77,1,right,right,0.419871553,6,50,44,0.83,1.14,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.4955700314785645 1.1347082766587846 1.6967787256617157 2.475051652319962 3.3056602730030136 3.790430572356854 4.0]",1,right,0.230311322,0.87,1.781,0.413666837,0.224108687,5,1.528009485,1.34546969,4,-6,-1.327198142,1.902181471,1.602248497,1.602248497,1.902181471,0,"Correct, no change",0.299932974,0.140442021,0.04
1,78,1,right,right,0.45516191,6,56,50,0.92,2.541,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.4180591956792341 1.0291659194772365 1.6192045984898868 2.6458197615611425 4.0]",1,right,0.108961232,0.91,4.243,1.050621761,0.496581254,3,-0.529915747,1.34546969,4,-6,-1.327198142,1.637721887,1.944218917,1.944218917,1.637721887,0,"Correct, no change",-0.306497031,-0.652684974,-0.01
1,79,1,left,left,0.643992009,5,45,50,0.83,2.391,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.453057899918349 0.9161087094907998 2.169274489842792 2.8231399534779484 3.4517364786661346 4.0]",1,left,0.470440505,0.85,2.59,0.413666837,0.087872403,4,0.499046869,0.616217825,4,5,1.183408833,1.665179795,1.881762306,1.665179795,1.881762306,0,"Correct, no change",-0.216582511,-0.535089155,0.02
1,80,1,right,right,0.603482394,5,50,45,0.83,1.825,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[1.0794902592569997 1.6692843256641936 2.4627426204970106 3.4309589469921775 4.0]",1,right,0.167340397,0.86,2.48,0.413666837,0.155990545,3,-0.529915747,0.616217825,4,-5,-1.098961144,1.558010393,1.362499348,1.362499348,1.558010393,0,"Correct, no change",0.195511045,0.003872508,0.03
1,81,1,left,left,0.471707758,4,46,50,0.86,2.895,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.5009594915245543 1.0753520867765474 1.82420222221117 3.09264488664121 3.904611916968861 4.0]",1,left,0.35631732,0.89,2.542,0.625985145,0.360344971,4,0.499046869,-0.113034039,4,4,0.955171836,1.938223343,1.560817166,1.938223343,1.560817166,0,"Correct, no change",0.377406177,0.24176631,0.03
1,82,1,right,right,0.515037261,4,54,50,0.81,1.311,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[1.2464828384836437 1.8699216869026714 2.5382378256035736 3.5717642926574626 4.0]",0,left,1.608130889,0.68,1.56,0.272121298,-1.070136009,3,-0.529915747,-0.113034039,4,-4,-0.870724147,1.656965315,1.096551846,1.096551846,1.656965315,1,Correct to incorrect,0.560413469,0.481114665,-0.13
1,83,0,right,left,3.102484129,3,53,50,0.71,1.906,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.5115388442245603 1.1666855305338686 1.9558867677405942 3.0790041701002338 3.8308170260606857 4.0]",0,left,0.057395013,0.61,3.429,-0.435606395,-1.546963002,4,0.499046869,-0.842285903,4,-3,-0.642487149,1.947447063,1.541014093,1.947447063,1.541014093,0,"Incorrect, no change",0.406432969,0.27972936,-0.1
1,84,1,left,left,4.379852018,4,50,54,0.53,3.373,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.6467486052388267 2.1003313674045785 2.979655529572483 3.8808297556133766 4.0]",0,right,0.4197903,0.56,1.625,-1.709516243,-1.887553712,3,-0.529915747,-0.113034039,4,4,0.955171836,2.354756988,0.998494407,2.354756988,0.998494407,1,Correct to incorrect,1.356262582,1.521975786,0.03
1,85,0,right,left,0.516122622,4,50,46,0.82,1.84,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.40710551156735164 0.9197864514826506 2.0237465243189945 3.4142203742921993 4.0]",0,left,0.436857019,0.93,2.244,0.342894067,0.632817538,3,-0.529915747,-0.113034039,4,-4,-0.870724147,1.90315479,1.689739699,1.90315479,1.689739699,0,"Incorrect, no change",0.213415091,0.027288537,0.11
1,86,1,right,right,0.544507093,5,50,45,0.86,1.356,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3769614267584984 0.9828235194181616 1.5421889749268303 2.216650934104109 4.0]",1,right,0.365037275,0.99,1.316,0.625985145,1.04152639,3,-0.529915747,0.616217825,4,-5,-1.098961144,1.280324052,2.342714521,2.342714521,1.280324052,0,"Correct, no change",-1.06239047,-1.641289573,0.13
1,87,1,left,left,0.863715141,5,50,55,0.77,1.546,"[""'left'"", ""'right'"", ""'left'""]",[0.4641213460963627 1.027741293371946 2.1155309903915622 4.0],1,left,0.376101861,0.87,2.854,-0.010969779,0.224108687,2,-1.558878364,0.616217825,4,5,1.183408833,2.448088957,1.087789697,2.448088957,1.087789697,0,"Correct, no change",1.36029926,1.527255206,0.1
1,88,1,left,left,0.563422376,4,46,50,0.79,7.584,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.4057823797375022 1.008461372446618 2.5682687271910254 3.237756041402463 3.755040716023359 4.0]",1,left,0.285950142,0.93,2.14,0.130575759,0.632817538,4,0.499046869,-0.113034039,4,4,0.955171836,1.517125591,2.077092029,1.517125591,2.077092029,0,"Correct, no change",-0.559966438,-0.984188079,0.14
1,89,1,left,left,0.561888558,4,46,50,0.9,1.22,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.37608988743522787 0.9307717812844203 2.151951754865877 2.6779156154916564 2.99306446283299 4.0]",1,left,0.263189766,0.95,1.939,0.909076222,0.769053822,4,0.499046869,-0.113034039,4,4,0.955171836,2.087581292,1.536328821,2.087581292,1.536328821,0,"Correct, no change",0.551252471,0.469133339,0.05
1,90,0,right,left,0.822512742,3,53,50,0.66,4.247,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.35417795766989 0.8513895735159167 2.0858333663600206 3.472034763501142 4.0]",1,right,0.547554772,0.85,2.981,-0.789470242,0.087872403,3,-0.529915747,-0.842285903,4,-3,-0.642487149,1.883413013,1.762409029,1.883413013,1.762409029,1,Incorrect to correct,0.121003984,-0.093572476,0.19
1,91,1,left,left,0.596074167,4,50,54,0.73,1.556,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.28085746697252034 0.8587815498249256 1.9028178060871141 2.4335521827415505 2.820774224561319 3.744411471478088 4.0]",1,left,0.504253209,0.81,1.622,-0.294060857,-0.184600165,5,1.528009485,-0.113034039,4,4,0.955171836,2.032295706,1.686846827,2.032295706,1.686846827,0,"Correct, no change",0.34544888,0.199970563,0.08
1,92,1,left,left,0.579993312,4,50,54,0.87,1.989,"[""'left'"", ""'right'"", ""'left'""]",[1.6084638812935736 2.4195796141320898 3.868737682059873 4.0],1,left,0.139962886,0.97,2.839,0.696757914,0.905290106,2,-1.558878364,-0.113034039,4,4,0.955171836,0.942378051,1.449158068,0.942378051,1.449158068,0,"Correct, no change",-0.506780017,-0.914627559,0.1
1,93,1,left,left,1.386451997,3,47,50,0.76,1.121,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.47858513559185667 1.2304530151341169 2.134250697130483 2.755468930634379 3.382195794431027 4.0]",1,left,0.192365293,0.94,1.399,-0.081742549,0.70093568,4,0.499046869,-0.842285903,4,3,0.726934838,1.990890319,1.530524546,1.990890319,1.530524546,0,"Correct, no change",0.460365773,0.350266045,0.18
1,94,1,right,right,0.714133106,3,50,47,0.76,2.244,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.3547629752320063 1.4814204180838715 2.246862871827034 2.8974018320877803 3.495138110618427 4.0]",1,right,0.355277574,0.69,1.975,-0.081742549,-1.002017867,4,0.499046869,-0.842285903,4,-3,-0.642487149,2.282058292,1.363178732,1.363178732,2.282058292,0,"Correct, no change",0.91887956,0.949938983,-0.07
1,95,1,left,left,2.124987064,2,48,50,0.84,3.698,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.43363257989039994 0.9657941485129413 2.1658712955650117 2.9483200274153205 3.692203500584583 4.0]",1,left,1.284170571,0.72,4.387,0.484439606,-0.797663442,4,0.499046869,-1.571537768,4,2,0.49869784,1.6224068,1.94396062,1.6224068,1.94396062,0,"Correct, no change",-0.32155382,-0.672377183,-0.12
1,96,0,left,right,0.94240656,2,50,52,0.8,4.489,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.348470900367829 1.1089352879935177 2.250167422789673 3.6821316192581435 4.0]",0,right,0.205404456,0.94,1.796,0.201348529,0.70093568,3,-0.529915747,-1.571537768,4,2,0.49869784,2.192428584,1.459100516,1.459100516,2.192428584,0,"Incorrect, no change",0.733328069,0.707263165,0.14
1,97,1,left,left,0.608669721,3,47,50,0.92,2.889,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3841763582749991 0.9420638746814802 1.6450631160405464 2.2664407183619915 3.472718994566094 3.874782578448503 4.0]",0,right,0.212793011,0.88,2.735,1.050621761,0.292226829,5,1.528009485,-0.842285903,4,3,0.726934838,1.581328703,2.034494939,1.581328703,2.034494939,1,Correct to incorrect,-0.453166237,-0.844508112,-0.04
1,98,0,left,right,0.608582196,3,50,53,0.7,4.186,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.9484426188137149 1.869883483999729 3.705670593488321 3.880064272103482 4.0]",0,right,0.157037017,0.96,2.133,-0.506379165,0.837171964,3,-0.529915747,-0.842285903,4,3,0.726934838,1.095834544,1.955722837,1.955722837,1.095834544,0,"Incorrect, no change",-0.859888294,-1.376444593,0.26
1,99,1,left,left,0.578118519,4,50,54,0.66,1.11,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.3871812730540114 0.7800060269364621 1.8359923788084416 2.977484236314922 3.586264574478264 4.0]",1,left,0.809459038,0.73,5.295,-0.789470242,-0.7295453,4,0.499046869,-0.113034039,4,4,0.955171836,1.948052037,1.66476669,1.948052037,1.66476669,0,"Correct, no change",0.283285347,0.118669216,0.07
1,100,1,left,left,0.88973987,4,50,54,0.68,4.7,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[1.7787094090599567 2.474965553243237 3.007442153251759 3.536793812956603 4.0]",1,left,0.272684897,0.97,1.999,-0.647924703,0.905290106,3,-0.529915747,-0.113034039,4,4,0.955171836,1.225607804,0.995682787,1.225607804,0.995682787,0,"Correct, no change",0.229925017,0.048881247,0.29
1,101,0,right,left,2.012620927,3,53,50,0.62,1.997,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.6237168172883685 1.227742889910587 1.9334933103564254 2.714517701198929 3.198719518575672 3.944764876821864 4.0]",1,right,0.511926005,0.68,1.971,-1.072561319,-1.070136009,5,1.528009485,-0.842285903,5,-3,-0.642487149,2.131095822,1.245187361,2.131095822,1.245187361,1,Incorrect to correct,0.885908461,0.906817322,0.06
1,102,1,left,left,3.651572434,4,50,54,0.6,2.277,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.2954007983280462 0.7457956139078306 1.3219478233913833 1.9984191411385837 2.53971690509934 3.8784851238197007 4.0]",1,left,0.03378676,0.72,1.304,-1.214106858,-0.797663442,5,1.528009485,-0.113034039,5,4,0.955171836,2.465634352,1.23896485,2.465634352,1.23896485,0,"Correct, no change",1.226669502,1.352485872,0.12
1,103,1,left,left,0.579008874,4,50,54,0.84,1.113,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.35203945048488094 0.9302754286654817 1.494725006108638 1.9190528987601283 2.2754366463341285 4.0]",1,left,0.033911062,0.98,1.947,0.484439606,0.973408248,4,0.499046869,-0.113034039,5,4,0.955171836,2.727127225,0.920833325,2.727127225,0.920833325,0,"Correct, no change",1.806293899,2.110554821,0.14
1,104,0,left,right,0.948975464,3,50,53,0.67,2.307,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.4470175650676538 1.104030491616868 1.7915310439893801 2.603285677589156 3.4422404918259417 4.0]",1,left,0.379430646,0.64,1.767,-0.718697473,-1.342608577,4,0.499046869,-0.842285903,5,3,0.726934838,2.026527068,1.526455367,1.526455367,2.026527068,1,Incorrect to correct,0.500071702,0.402195936,-0.03
1,105,1,right,right,0.46824954,4,54,50,0.78,1.25,"[""'left'"", ""'right'"", ""'right'"", ""'left'"", ""'right'""]","[0.29488106780991075 1.0266607784797088 1.7747525578124623 2.180284337922785 3.334757199179876 4.0]",1,right,0.116347506,0.94,1.481,0.05980299,0.70093568,4,0.499046869,-0.113034039,5,-4,-0.870724147,1.886252572,1.81886636,1.81886636,1.886252572,0,"Correct, no change",0.067386212,-0.163697143,0.16
1,106,1,left,left,0.667337973,4,50,54,0.68,1.688,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.3702280228571908 1.1090521774676745 1.8228699673018127 2.881764871406631 3.553587124140904 4.0]",1,left,1.125507364,0.64,1.756,-0.647924703,-1.342608577,4,0.499046869,-0.113034039,5,4,0.955171836,2.244131935,1.385640043,2.244131935,1.385640043,0,"Correct, no change",0.858491892,0.870960223,-0.04
1,107,1,left,left,2.527408158,3,47,50,0.6,1.93,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.5378783191954426 1.564363193268946 2.594274354418303 3.403485644117609 4.0]",0,right,2.305653716,0.58,1.262,-1.214106858,-1.751317428,3,-0.529915747,-0.842285903,5,3,0.726934838,1.835696164,1.626425517,1.835696164,1.626425517,1,Correct to incorrect,0.209270647,0.021868173,-0.02
1,108,1,left,left,0.541259561,3,47,50,0.82,2.948,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3690223506928305 1.2583012196155323 2.1165331038137083 2.639445864067966 2.9273101422731997 3.8561868885954027 4.0]",1,left,0.554124816,0.82,3.294,0.342894067,-0.116482023,5,1.528009485,-0.842285903,5,3,0.726934838,2.341068376,1.289909274,2.341068376,1.289909274,0,"Correct, no change",1.051159102,1.12294242,0
1,109,1,left,left,0.703733649,2,50,52,0.7,3.448,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.37231236174557125 1.649411119378783 2.8074394163268153 3.9124523497193877 4.0]",1,left,0.579659749,0.76,1.202,-0.506379165,-0.525190874,3,-0.529915747,-1.571537768,5,2,0.49869784,2.382111691,1.245575947,2.382111691,1.245575947,0,"Correct, no change",1.136535744,1.234603319,0.06
