BLOCK,CHOICE_RT_1,CHOICE_RT_2,CONF_1,CONF_2,CONF_RT_1,CONF_RT_2,CORRECT,CORRECT_2,Chosen_Nr_1,Chosen_Nr_2,Correct_Count,DOTS_LEFT,DOTS_RIGHT,Dot_Diff,Error_Count,GSF_First_Presentation,GSF_Second_Presentation,LEFT_MOST_DOTS,LEFT_PRESENTATION_TIME,Left_IA_First_Dwell_Time,Left_IA_Second_Dwell_Time,PICKED_LEFT_1,PICKED_LEFT_2,Participant,RIGHT_PRESENTATION_TIME,Right_IA_First_Dwell_Time,Right_IA_Second_Dwell_Time,TOTAL_POINTS,TRIAL_POINTS,Unchosen_Nr_1,Unchosen_Nr_2,Which_First,ZConf1,ZConf1ALL,ZConf2,ZConf2ALL,ZDot_Diff,ZRT,sampling_time,session,type,Internal_Saccades_First,Internal_Saccades_Second
8,1198,1029,85.22,97.68,1105,701,-1,-1,50,50,1,55,50,5,1,2,3,TRUE,,714,2309,FALSE,FALSE,10,,958,2202,25549,8,55,55,Right,0.005187187,0.100035099,0.438806267,0.556950404,-0.626154867,-0.415301649,5000,Free,"Incorrect, no change",2,8
8,1112,1544,67.7,62.23,1738,989,1,1,50,50,1,50,44,6,0,1,6,TRUE,,751,3019,TRUE,TRUE,10,,880,2418,25713,164,44,44,Right,-0.902167711,-0.724044424,-1.514075159,-1.059590389,-0.130994742,-0.445233333,7000,Free,"Correct, no change",4,9
8,1313,1634,98.8,68.7,1923,238,1,1,50,50,2,50,44,6,0,1,7,TRUE,,802,3338,TRUE,TRUE,10,,854,2513,25896,183,44,44,Right,0.708490812,0.738790801,-1.157653641,-0.764554594,-0.130994742,-0.375276724,7000,Free,"Correct, no change",3,10
8,1038,2077,97.58,98.97,1131,1341,1,1,55,55,1,55,50,5,0,1,5,TRUE,,693,2306,TRUE,TRUE,10,,986,1882,26093,197,50,50,Right,0.645307423,0.681406269,0.509870217,0.61577516,-0.626154867,-0.470988503,7000,Free,"Correct, no change",3,2
8,1310,1660,92.68,87.83,1586,326,-1,-1,45,45,1,50,45,5,1,1,3,TRUE,,956,1549,FALSE,FALSE,10,,791,1129,26102,9,50,50,Left,0.391538074,0.450927407,-0.103813819,0.107784626,-0.626154867,-0.376320852,3000,Free,"Incorrect, no change",3,5
8,1687,1690,74.58,73.3,2846,838,-1,-1,50,50,1,50,56,6,1,1,6,FALSE,,788,2956,TRUE,TRUE,10,,892,2894,26127,25,56,56,Right,-0.545854829,-0.400433287,-0.904247306,-0.554791896,-0.130994742,-0.245108704,7000,Free,"Incorrect, no change",3,13
8,2215,1816,64.47,74.5,487,330,1,1,57,57,1,57,50,7,0,1,3,TRUE,,965,1412,TRUE,TRUE,10,,710,977,26296,169,50,50,Right,-1.069448323,-0.875972326,-0.838141306,-0.500071192,0.364165383,-0.061342089,3000,Free,"Correct, no change",3,5
8,736,1213,96.75,98.18,1780,768,1,1,57,57,2,50,57,7,0,1,2,FALSE,,936,926,FALSE,FALSE,10,,660,628,26493,197,50,50,Left,0.602322003,0.642365972,0.466350434,0.579750697,0.364165383,-0.576097438,3000,Free,"Correct, no change",3,1
8,1542,1413,94.33,98.03,1322,701,1,1,50,50,1,44,50,6,0,2,3,FALSE,,839,1736,FALSE,FALSE,10,,792,1144,26689,196,44,44,Left,0.476991018,0.528537636,0.458087184,0.572910609,-0.130994742,-0.295574915,7000,Free,"Correct, no change",3,1
8,1847,1681,57.57,100.12,1858,1878,-1,1,50,56,1,50,56,6,1,1,3,FALSE,,926,1664,TRUE,FALSE,10,,780,1660,26810,121,56,50,Right,-1.426796998,-1.200524193,0.573221801,0.668215835,-0.130994742,-0.189421851,5000,Free,Incorrect to correct,2,4
8,1195,1266,98.67,99.95,1676,828,1,1,57,57,1,50,57,7,0,1,2,FALSE,,860,1740,FALSE,FALSE,10,,800,680,27008,198,50,50,Left,0.701758156,0.732676056,0.563856784,0.660463735,0.364165383,-0.416345778,3000,Free,"Correct, no change",4,4
8,1131,1156,98.75,100.47,1045,1126,1,1,50,50,2,50,43,7,0,1,3,TRUE,,904,1122,TRUE,TRUE,10,,672,868,27207,199,43,43,Right,0.705901329,0.736438976,0.592502718,0.68417604,0.364165383,-0.438620519,3000,Free,"Correct, no change",3,2
8,903,2950,98.88,64.93,786,1163,1,1,56,56,1,50,56,6,0,1,3,FALSE,,962,1145,FALSE,FALSE,10,,616,1358,27388,181,50,50,Left,0.712633985,0.742553722,-1.365336658,-0.936468805,-0.130994742,-0.517974285,3000,Free,"Correct, no change",2,3
8,1686,2116,86.4,92.02,1388,390,1,1,56,56,2,56,50,6,0,1,4,TRUE,,964,2182,TRUE,TRUE,10,,592,1516,27577,189,50,50,Right,0.066298989,0.155538172,0.127006299,0.298851084,-0.130994742,-0.245456747,5000,Free,"Correct, no change",2,5
8,2126,1670,78.02,99.37,1273,470,1,1,55,55,1,50,55,5,0,2,5,FALSE,,977,2572,FALSE,FALSE,10,,606,1947,27765,188,50,50,Right,-0.367698388,-0.238627719,0.531905551,0.634015395,-0.626154867,-0.092317901,5000,Free,"Correct, no change",3,7
8,1873,1510,92.07,100.88,1175,1048,1,-1,50,45,2,50,45,5,0,1,5,TRUE,,1014,2274,TRUE,FALSE,10,,710,2441,27861,96,45,50,Right,0.359946379,0.42223514,0.615088935,0.702872281,-0.626154867,-0.180372738,7000,Free,Correct to incorrect,3,6
8,1385,1238,97.42,101.18,1661,1556,-1,-1,50,50,0,54,50,4,1,1,5,TRUE,,910,2160,FALSE,FALSE,10,,768,2062,27862,1,54,54,Left,0.637021077,0.673880428,0.631615435,0.716552457,-1.121314992,-0.35021764,5000,Free,"Incorrect, no change",4,9
9,1655,1701,78.12,97.53,812,761,1,1,50,50,1,45,50,5,0,1,3,FALSE,,768,1641,FALSE,FALSE,10,,904,1084,28049,187,45,45,Left,-0.362519421,-0.233924068,0.430543017,0.550110316,-0.626154867,-0.256246075,3000,Free,"Correct, no change",5,4
0,1279,1134,85.73,92.53,757,1976,1,1,50,50,1,50,39,11,0,2,3,TRUE,,582,2262,TRUE,TRUE,11,,886,1232,188,188,39,39,Left,0.477774773,0.429624882,0.564907185,0.589475153,2.198177193,-0.553419549,5000,Free,"Correct, no change",3,6
0,1634,1762,90,92.05,685,1020,1,1,60,60,1,60,50,10,0,4,2,TRUE,,806,1344,TRUE,TRUE,11,,702,796,379,191,50,50,Left,0.714865682,0.648157562,0.534273829,0.562632941,1.765411058,-0.140900278,3000,Free,"Correct, no change",2,4
0,1432,1768,47.75,57.57,1692,898,1,1,50,50,2,50,40,10,0,1,2,TRUE,,522,1519,TRUE,TRUE,11,,1070,946,530,151,40,40,Left,-1.63105725,-1.514138866,-1.666222268,-1.365532596,1.765411058,-0.375629553,3000,Free,"Correct, no change",4,6
0,1475,1440,93.18,87.92,1682,982,1,1,50,50,1,50,41,9,0,2,3,TRUE,,590,582,TRUE,TRUE,11,,740,985,719,189,41,41,Right,0.891434556,0.810905553,0.270699325,0.331678078,1.332644923,-0.32566243,5000,Free,"Correct, no change",3,3
0,1402,2140,96.7,98.42,1902,1177,1,1,50,50,2,50,41,9,0,2,2,TRUE,,880,642,TRUE,TRUE,11,,748,1114,916,197,41,41,Left,1.086881864,0.991054274,0.940803995,0.918851458,1.332644923,-0.410490336,3000,Free,"Correct, no change",3,5
0,2675,1672,94.68,95.52,897,2538,1,1,58,58,1,50,58,8,0,1,2,FALSE,,592,791,FALSE,FALSE,11,,748,2310,1110,194,50,50,Left,0.974721761,0.887673474,0.755727467,0.756679763,0.899878788,1.068768908,5000,Free,"Correct, no change",3,5
0,1745,1461,87.67,55.03,830,1178,1,-1,58,50,2,58,50,8,0,2,2,TRUE,,842,1206,TRUE,FALSE,11,,435,584,1225,115,50,58,Right,0.585492891,0.528911392,-1.828323779,-1.507572633,0.899878788,-0.011915379,3000,Free,Correct to incorrect,3,4
0,1340,1900,95.62,90.98,801,1325,1,1,57,57,1,50,57,7,0,1,5,FALSE,,556,2311,FALSE,FALSE,11,,837,2546,1417,192,50,50,Left,1.026915076,0.935781371,0.465986972,0.502797177,0.467112654,-0.482535956,7000,Free,"Correct, no change",1,7
0,1783,1986,88.18,94.18,801,1174,1,1,50,50,2,43,50,7,0,2,7,FALSE,,536,2506,FALSE,FALSE,11,,716,2747,1608,191,43,43,Left,0.613810541,0.555012485,0.670209347,0.681745255,0.467112654,0.032241613,7000,Free,"Correct, no change",0,7
0,1987,1420,21.12,26.02,1673,1341,-1,-1,50,50,0,50,56,6,1,2,2,FALSE,,938,1392,TRUE,TRUE,11,,578,530,1683,75,56,56,Right,-3.109682758,-2.877025348,-3.679727253,-3.129848799,0.034346519,0.269294941,3000,Free,"Incorrect, no change",3,6
0,1858,1907,37.35,30.68,1276,958,-1,1,50,57,0,50,57,7,1,1,3,FALSE,,674,2032,TRUE,FALSE,11,,572,3130,1779,96,57,50,Left,-2.208515203,-2.046396448,-3.382328418,-2.869255661,0.467112654,0.119393572,7000,Free,Incorrect to correct,4,10
0,1585,1408,69.68,62.73,809,1030,1,-1,58,50,1,58,50,8,0,4,4,TRUE,,608,2008,TRUE,FALSE,11,,665,1454,1881,102,50,58,Right,-0.413398317,-0.391791868,-1.336913688,-1.076978821,0.899878788,-0.197839557,5000,Free,Correct to incorrect,1,9
0,1339,1697,96.08,96.15,1254,1664,1,1,50,50,2,42,50,8,0,1,0,FALSE,,828,644,FALSE,FALSE,11,,590,920,2077,196,42,42,Left,1.052456486,0.959323533,0.795933747,0.791910165,0.899878788,-0.483697982,3000,Free,"Correct, no change",3,2
0,1370,1697,75.97,78.8,822,1946,1,1,50,50,1,50,43,7,0,1,6,TRUE,,1079,2480,TRUE,TRUE,11,,512,2746,2253,176,43,43,Right,-0.064147306,-0.069878388,-0.311334445,-0.178323943,0.467112654,-0.447675172,7000,Free,"Correct, no change",4,12
0,1301,1294,92.13,87.1,1282,1136,1,1,57,57,2,50,57,7,0,1,2,FALSE,,870,1076,FALSE,FALSE,11,,544,2404,2442,189,50,50,Left,0.833133513,0.757168009,0.218367341,0.285822633,0.467112654,-0.527854974,5000,Free,"Correct, no change",4,4
0,1508,1799,49.57,79.22,1129,835,-1,1,50,56,0,50,56,6,1,2,4,FALSE,,950,1772,TRUE,FALSE,11,,552,2440,2556,114,56,50,Right,-1.530002109,-1.420993789,-0.284530259,-0.154837008,0.034346519,-0.287315568,7000,Free,Incorrect to correct,2,8
0,2562,1287,55.83,79.45,638,512,1,1,50,50,1,50,43,7,0,2,2,TRUE,,800,1066,TRUE,TRUE,11,,626,510,2722,166,43,43,Right,-1.182416841,-1.100615667,-0.269851775,-0.141975115,0.467112654,0.937459957,3000,Free,"Correct, no change",3,4
0,1495,1835,47.72,51.45,1307,854,-1,1,43,50,1,43,50,7,1,2,5,FALSE,,732,2068,TRUE,FALSE,11,,751,1956,2823,101,50,43,Right,-1.632722994,-1.515674224,-2.056797562,-1.707770794,0.467112654,-0.302421908,5000,Free,Incorrect to correct,2,10
0,1425,1349,51.98,52.03,1179,1007,1,1,50,50,1,50,42,8,0,2,6,TRUE,,848,2946,TRUE,TRUE,11,,725,2211,2974,151,42,42,Right,-1.396187333,-1.29765333,-2.019782256,-1.675336455,0.899878788,-0.383763736,7000,Free,"Correct, no change",2,9
0,1411,1749,30.98,37.82,387,1215,-1,1,42,50,1,42,50,8,1,2,7,FALSE,,728,3212,TRUE,FALSE,11,,836,2072,3076,102,50,42,Right,-2.562208199,-2.372404217,-2.926657243,-2.469977763,0.899878788,-0.400032101,7000,Free,Incorrect to correct,2,9
1,1604,1381,38.5,84.17,729,1038,1,1,59,59,1,59,50,9,0,2,3,TRUE,,805,1282,TRUE,TRUE,11,,822,2692,3237,161,50,50,Left,-2.144661679,-1.987541042,0.031376229,0.1219733,1.332644923,-0.175761061,5000,Free,"Correct, no change",3,7
1,2295,1309,24.57,50.12,581,860,1,-1,50,41,2,50,41,9,0,1,3,TRUE,,604,1220,TRUE,FALSE,11,,1104,2042,3323,86,41,50,Left,-2.918122187,-2.700459131,-2.141677487,-1.782146089,1.332644923,0.627198984,5000,Free,Correct to incorrect,4,7
1,1429,1514,98.1,101.3,1579,1413,1,1,58,58,1,50,58,8,0,1,1,FALSE,,510,959,FALSE,FALSE,11,,652,774,3522,199,50,50,Right,1.164616588,1.062704333,1.124604133,1.079904728,0.899878788,-0.379115631,3000,Free,"Correct, no change",3,3
1,2162,1405,97.07,96.73,1270,712,1,1,50,50,2,42,50,8,0,1,5,FALSE,,571,1674,FALSE,FALSE,11,,972,2068,3718,196,42,42,Left,1.107426041,1.009990361,0.832949053,0.824344505,0.899878788,0.472649511,5000,Free,"Correct, no change",1,9
1,1397,1441,94.92,98.28,1428,9002,1,1,57,57,1,57,50,7,0,2,2,TRUE,,1311,2150,TRUE,TRUE,11,,538,940,3914,196,50,50,Left,0.988047714,0.899956341,0.931869266,0.91102248,0.467112654,-0.416300467,5000,Free,"Correct, no change",2,2
1,1205,1410,59.77,95.4,526,1104,1,1,57,57,2,57,50,7,0,1,2,TRUE,,822,1002,TRUE,TRUE,11,,288,1103,4090,176,50,50,Right,-0.963649117,-0.898971929,0.748069128,0.74996921,0.467112654,-0.639409481,3000,Free,"Correct, no change",2,5
1,2030,959,98.33,99.63,1462,841,1,1,50,50,1,50,44,6,0,2,2,TRUE,,900,5153,TRUE,TRUE,11,,645,534,4288,198,44,44,Right,1.177387293,1.074475414,1.018025581,0.9865162,0.034346519,0.319262064,7000,Free,"Correct, no change",3,10
1,2376,1667,58.37,59.83,1456,1315,-1,1,50,56,1,50,56,6,1,2,3,FALSE,,810,1576,TRUE,FALSE,11,,722,785,4387,99,56,50,Right,-1.041383841,-0.970621989,-1.521990216,-1.239150516,0.034346519,0.7213231,3000,Free,Incorrect to correct,3,3
1,1868,1390,77.5,58.6,638,2037,-1,1,43,50,0,50,43,7,1,2,7,TRUE,,522,3732,FALSE,TRUE,11,,773,1827,4477,90,50,43,Right,0.020805643,0.008424891,-1.600488191,-1.307933683,0.467112654,0.131013833,7000,Free,Incorrect to correct,2,5
1,1752,1230,99.07,100.98,2797,2787,1,1,58,58,1,50,58,8,0,2,5,FALSE,,808,1550,FALSE,FALSE,11,,678,2899,4676,199,50,50,Left,1.218475647,1.112347588,1.104181896,1.06200992,0.899878788,-0.003781196,7000,Free,"Correct, no change",1,5
1,1580,1711,88.88,99.35,1222,1739,1,1,50,50,2,42,50,8,0,3,7,FALSE,,993,2032,FALSE,FALSE,11,,498,2012,4869,193,42,42,Right,0.652677903,0.590837515,1.000156123,0.970858243,0.899878788,-0.203649688,7000,Free,"Correct, no change",2,8
1,1498,1057,67.6,66.27,409,785,-1,1,43,50,0,43,50,7,1,2,4,FALSE,,890,1508,TRUE,FALSE,11,,643,1450,4968,99,50,43,Right,-0.528889908,-0.498243384,-1.110992685,-0.87901751,0.467112654,-0.298935829,5000,Free,Incorrect to correct,3,3
1,1658,1903,53.95,99.72,1369,1899,-1,1,42,50,0,42,50,8,1,1,3,FALSE,,418,1230,TRUE,FALSE,11,,1165,3208,5090,122,50,42,Left,-1.286803471,-1.196831461,1.023769335,0.991549115,0.899878788,-0.113011651,7000,Free,Incorrect to correct,5,8
1,1274,1471,95.42,100.47,516,483,1,1,59,59,1,59,50,9,0,2,3,TRUE,,950,907,TRUE,TRUE,11,,655,1218,5287,197,50,50,Right,1.015810115,0.925545648,1.071633954,1.03349007,1.332644923,-0.559229679,3000,Free,"Correct, no change",1,4
1,1426,1346,97.28,100.25,1559,2885,1,1,59,59,2,59,50,9,0,2,3,TRUE,,1076,860,TRUE,TRUE,11,,440,1395,5485,198,50,50,Left,1.119086249,1.020737869,1.057593666,1.02118739,1.332644923,-0.38260171,3000,Free,"Correct, no change",4,4
1,874,2814,81.15,96.72,1146,1118,1,1,50,50,1,42,50,8,0,1,7,FALSE,,538,3072,FALSE,FALSE,11,,910,2488,5673,188,42,42,Left,0.223471175,0.195226831,0.832310858,0.823785292,0.899878788,-1.024040125,7000,Free,"Correct, no change",3,12
1,2425,1170,20.88,44.65,884,1143,1,-1,58,50,2,58,50,8,0,2,3,TRUE,,672,1184,TRUE,FALSE,11,,906,2272,5760,87,50,58,Left,-3.123008711,-2.889308215,-2.49077011,-2.08803546,0.899878788,0.778262379,5000,Free,Correct to incorrect,3,6
1,4835,1244,57.97,90.05,754,1262,1,1,57,57,1,50,57,7,0,1,4,FALSE,,794,1770,FALSE,FALSE,11,,624,1933,5933,173,50,50,Right,-1.063593762,-0.991093434,0.406634844,0.450790392,0.467112654,3.578745317,5000,Free,"Correct, no change",3,7
1,2266,1937,97.68,98.23,818,1313,1,1,50,50,2,50,43,7,0,2,2,TRUE,,938,2850,TRUE,TRUE,11,,565,444,6130,197,43,43,Right,1.141296171,1.041209315,0.928678291,0.908226416,0.467112654,0.593500227,5000,Free,"Correct, no change",3,4
1,1405,1447,39.2,80.55,684,910,1,1,56,56,1,50,56,6,0,2,4,FALSE,,710,1394,FALSE,FALSE,11,,898,1008,6289,159,50,50,Left,-2.105794317,-1.951716013,-0.199650334,-0.080461713,0.034346519,-0.407004258,3000,Free,"Correct, no change",3,4
1,1397,3441,97.2,100.88,995,4394,1,1,56,56,2,50,56,6,0,1,2,FALSE,,612,1096,FALSE,FALSE,11,,974,1094,6487,198,50,50,Left,1.114644265,1.01664358,1.097799946,1.056417793,0.034346519,-0.416300467,3000,Free,"Correct, no change",3,4
2,1599,1080,95.9,98.7,1292,1406,1,1,55,55,1,50,55,5,0,3,5,FALSE,,820,2636,FALSE,FALSE,11,,668,2095,6683,196,50,50,Right,1.042462021,0.950111383,0.958673453,0.934509415,-0.398419616,-0.181571192,7000,Free,"Correct, no change",1,6
2,3497,1430,44.02,46.28,584,781,1,1,50,50,2,50,45,5,0,1,6,TRUE,,732,2747,TRUE,TRUE,11,,804,1556,6828,145,45,45,Left,-1.838164766,-1.705035095,-2.386744337,-1.996883782,-0.398419616,2.023954375,5000,Free,"Correct, no change",3,9
2,1629,1264,42.47,90.9,743,518,1,1,54,54,1,50,54,4,0,2,6,FALSE,,1148,3206,FALSE,FALSE,11,,462,1919,6994,166,50,50,Right,-1.924228211,-1.784361946,0.460881412,0.498323476,-0.831185751,-0.146710408,7000,Free,"Correct, no change",2,6
2,1366,1289,93.03,96.35,843,1010,1,1,54,54,2,50,54,4,0,4,5,FALSE,,813,3712,FALSE,FALSE,11,,694,1079,7188,194,50,50,Left,0.883105836,0.803228761,0.808697646,0.80309442,-0.831185751,-0.452323277,7000,Free,"Correct, no change",1,9
2,1426,1232,40.03,96.8,1448,1110,1,1,50,50,1,47,50,3,0,1,2,FALSE,,906,2596,FALSE,FALSE,11,,640,510,7356,168,47,47,Right,-2.059708731,-1.909237763,0.837416417,0.828258994,-1.263951886,-0.38260171,5000,Free,"Correct, no change",1,4
2,1477,2900,88.15,45.52,750,1472,-1,1,50,53,1,53,50,3,1,1,4,TRUE,,836,2301,FALSE,TRUE,11,,444,1934,7433,77,53,50,Left,0.612144797,0.553477127,-2.435247151,-2.039383951,-1.263951886,-0.323338378,5000,Free,Incorrect to correct,2,8
2,2681,2622,84.68,97.25,1193,1100,-1,-1,46,46,0,50,46,4,1,1,3,TRUE,,524,1348,FALSE,FALSE,11,,886,943,7441,8,50,50,Left,0.41947373,0.375887337,0.866135189,0.853423567,-0.831185751,1.075741065,3000,Free,"Incorrect, no change",3,5
2,1327,2377,91.17,89.5,1765,571,1,1,50,50,1,45,50,5,0,2,3,FALSE,,862,1208,FALSE,FALSE,11,,700,2364,7630,189,45,45,Left,0.779829702,0.70803654,0.371534123,0.420033692,-0.398419616,-0.497642295,5000,Free,"Correct, no change",2,5
2,1802,1643,48.72,92.85,970,622,1,1,55,55,2,55,50,5,0,2,2,TRUE,,830,1002,TRUE,TRUE,11,,587,1158,7800,170,50,50,Right,-1.577198191,-1.46449561,0.585329423,0.60736996,-0.398419616,0.05432011,3000,Free,"Correct, no change",1,3
2,1649,2125,82.7,63.3,1022,844,-1,1,50,54,0,50,54,4,1,2,4,FALSE,,984,1489,TRUE,FALSE,11,,576,900,7889,89,54,50,Right,0.30953462,0.274553682,-1.300536577,-1.045103694,-0.831185751,-0.123469886,3000,Free,Incorrect to correct,2,3
2,1460,1350,45.85,62.58,354,1649,1,1,50,50,1,50,45,5,0,3,8,TRUE,,773,3538,TRUE,TRUE,11,,736,2098,8042,153,45,45,Right,-1.736554376,-1.611378232,-1.346486612,-1.085367012,-0.398419616,-0.343092822,7000,Free,"Correct, no change",1,3
2,1652,3249,81.95,84.72,453,588,1,1,55,55,2,55,50,5,0,3,3,TRUE,,796,1020,TRUE,TRUE,11,,736,864,8224,182,50,50,Right,0.267891017,0.236169722,0.06647695,0.152730001,-0.398419616,-0.119983808,3000,Free,"Correct, no change",1,3
2,1948,1048,64.08,67.13,1451,731,1,1,50,50,1,50,46,4,0,2,6,TRUE,,681,3045,TRUE,TRUE,11,,920,2460,8389,165,46,46,Left,-0.724337215,-0.678392104,-1.056107921,-0.830925214,-0.831185751,0.223975922,7000,Free,"Correct, no change",0,14
2,1271,1517,90.97,97,1431,965,1,1,54,54,2,50,54,4,0,3,4,FALSE,,656,2288,FALSE,FALSE,11,,854,1600,8582,193,50,50,Left,0.768724741,0.697800817,0.850180316,0.839443249,-0.831185751,-0.562715757,7000,Free,"Correct, no change",3,7
2,3172,1123,91.47,92.7,771,891,1,1,50,50,1,47,50,3,0,2,3,FALSE,,1131,1166,FALSE,FALSE,11,,576,738,8773,191,47,47,Left,0.796487143,0.723390124,0.575756499,0.598981769,-1.263951886,1.646295887,3000,Free,"Correct, no change",2,3
2,2616,1422,47.93,93.6,1103,878,1,1,53,53,2,50,53,3,0,1,4,FALSE,,1274,1216,FALSE,FALSE,11,,354,1075,8942,169,50,50,Right,-1.621062786,-1.504926715,0.633194042,0.649310916,-1.263951886,1.000209367,3000,Free,"Correct, no change",3,3
2,2071,725,89.78,48.03,1137,1277,-1,-1,48,48,0,50,48,2,1,2,8,TRUE,,1096,3072,FALSE,FALSE,11,,498,2354,8972,30,50,50,Left,0.702650226,0.636898267,-2.275060226,-1.899021552,-1.696718021,0.366905135,7000,Free,"Incorrect, no change",2,13
2,1554,2829,47.88,98.68,1070,800,-1,1,50,53,0,50,53,3,1,1,4,FALSE,,468,1978,TRUE,FALSE,11,,700,932,9097,125,53,50,Right,-1.623839026,-1.507485646,0.957397063,0.933390989,-1.263951886,-0.233862367,5000,Free,Incorrect to correct,2,4
2,1426,1233,91.62,98.42,1034,480,1,1,50,50,1,50,46,4,0,4,4,TRUE,,852,2036,TRUE,TRUE,11,,630,984,9291,194,46,46,Right,0.804815864,0.731066916,0.940803995,0.918851458,-0.831185751,-0.38260171,5000,Free,"Correct, no change",2,5
2,6768,2690,75.77,94.08,571,1005,-1,-1,50,50,1,50,54,4,1,1,7,FALSE,,1038,3506,TRUE,TRUE,11,,262,1922,9305,14,54,54,Right,-0.075252266,-0.080114111,0.663827398,0.676153128,-0.831185751,5.824941798,7000,Free,"Incorrect, no change",4,11
2,4117,1248,87.9,94.18,1315,1277,1,1,55,55,1,55,50,5,0,2,4,TRUE,,836,1418,TRUE,TRUE,11,,754,916,9495,190,50,50,Left,0.598263596,0.540682473,0.670209347,0.681745255,-0.398419616,2.744410566,3000,Free,"Correct, no change",4,4
3,1726,1649,92.48,87.3,420,791,1,1,54,54,1,54,50,4,0,1,4,TRUE,,1291,1912,TRUE,TRUE,11,,304,1894,9684,189,50,50,Right,0.852567194,0.775080524,0.23113124,0.297006888,-0.831185751,-0.033993875,5000,Free,"Correct, no change",3,9
3,1304,1606,97.57,45.53,1695,3751,1,1,54,54,2,54,50,4,0,2,7,TRUE,,548,1519,TRUE,TRUE,11,,904,2304,9854,170,50,50,Right,1.135188442,1.035579667,-2.434608957,-2.038824738,-0.831185751,-0.524368896,5000,Free,"Correct, no change",3,7
3,1359,1572,91.53,89.78,2316,1016,1,1,50,50,1,50,47,3,0,2,4,TRUE,,950,1035,TRUE,TRUE,11,,622,1332,10043,189,47,47,Right,0.799818631,0.726460841,0.389403581,0.435691648,-1.263951886,-0.460457459,3000,Free,"Correct, no change",1,5
3,2030,1530,92.78,97.1,920,2154,1,1,53,53,2,50,53,3,0,2,6,FALSE,,899,2985,FALSE,FALSE,11,,732,2124,10237,194,50,50,Left,0.869224635,0.790434108,0.856562265,0.845035376,-1.263951886,0.319262064,7000,Free,"Correct, no change",3,5
3,1850,2126,55.43,56.7,1717,1117,1,-1,52,50,1,50,52,2,0,2,4,FALSE,,1038,4377,FALSE,TRUE,11,,802,1042,10335,98,50,52,Right,-1.204626762,-1.121087113,-1.721745227,-1.414184105,-1.696718021,0.110097363,7000,Free,Correct to incorrect,3,11
3,1990,1566,76.45,80.1,1089,587,-1,-1,50,50,1,50,52,2,1,1,5,FALSE,,936,1554,TRUE,TRUE,11,,508,4028,10355,20,52,52,Left,-0.0374954,-0.045312653,-0.228369105,-0.105626287,-1.696718021,0.272781019,7000,Free,"Incorrect, no change",3,9
3,1228,1646,93.82,82.17,581,1189,-1,-1,50,50,0,50,53,3,1,2,6,FALSE,,804,2026,TRUE,TRUE,11,,701,2460,10366,11,53,53,Right,0.92697043,0.843659866,-0.096262756,0.010130751,-1.263951886,-0.61268288,7000,Free,"Incorrect, no change",4,6
3,3130,1844,81.7,69.25,759,621,1,1,50,50,1,46,50,4,0,3,4,FALSE,,596,1261,FALSE,FALSE,11,,925,1076,10540,174,46,46,Right,0.254009816,0.223375068,-0.920810597,-0.712372112,-0.831185751,1.597490791,3000,Free,"Correct, no change",2,3
3,1323,1574,75.27,98.45,1049,1169,1,1,54,54,2,54,50,4,0,2,4,TRUE,,542,1730,TRUE,TRUE,11,,1004,2341,10726,186,50,50,Right,-0.103014668,-0.105703417,0.94271858,0.920529096,-0.831185751,-0.5022904,5000,Free,"Correct, no change",3,6
3,3852,1219,98.17,100.32,552,625,1,1,50,50,1,50,47,3,0,2,5,TRUE,,802,3404,TRUE,TRUE,11,,662,2220,10925,199,47,47,Right,1.168503324,1.066286836,1.062061031,1.025101879,-1.263951886,2.436473646,7000,Free,"Correct, no change",3,17
3,1727,1402,92.73,91.95,410,691,1,1,50,50,2,50,47,3,0,2,6,TRUE,,985,2051,TRUE,TRUE,11,,620,1828,11116,191,47,47,Left,0.866448395,0.787875177,0.527891879,0.557040814,-1.263951886,-0.032831849,5000,Free,"Correct, no change",3,7
3,1577,1667,94.23,96.82,819,495,1,1,50,50,1,48,50,2,0,3,7,FALSE,,952,1850,FALSE,FALSE,11,,562,2280,11311,195,48,48,Left,0.9497356,0.864643098,0.838692807,0.829377419,-1.696718021,-0.207135766,5000,Free,"Correct, no change",2,5
3,2259,1747,77.65,79.3,1508,621,1,-1,50,48,2,50,48,2,0,2,4,TRUE,,940,1082,TRUE,FALSE,11,,604,1015,11409,98,48,50,Left,0.029134364,0.016101683,-0.279424699,-0.150363306,-1.696718021,0.585366044,3000,Free,Correct to incorrect,2,5
3,2869,1217,57.53,56.17,519,858,1,-1,51,50,1,51,50,1,0,2,5,TRUE,,818,2440,TRUE,FALSE,11,,632,2312,11508,99,50,51,Left,-1.088024676,-1.013612024,-1.755569558,-1.44382238,-2.129484156,1.294201975,7000,Free,Correct to incorrect,2,8
3,2047,1113,76.05,90.77,1220,721,1,1,50,50,2,50,49,1,0,3,3,TRUE,,848,1203,TRUE,TRUE,11,,616,1026,11691,183,49,49,Right,-0.059705321,-0.065784099,0.452584878,0.49105371,-2.129484156,0.339016508,3000,Free,"Correct, no change",3,4
