BLOCK,CHOICE_RT_1,CHOICE_RT_2,CONF_1,CONF_2,CONF_RT_1,CONF_RT_2,CORRECT,CORRECT_2,Chosen_Nr_1,Chosen_Nr_2,Correct_Count,DOTS_LEFT,DOTS_RIGHT,Dot_Diff,Error_Count,GSF_First_Presentation,GSF_Second_Presentation,LEFT_MOST_DOTS,LEFT_PRESENTATION_TIME,Left_IA_First_Dwell_Time,Left_IA_Second_Dwell_Time,PICKED_LEFT_1,PICKED_LEFT_2,Participant,RIGHT_PRESENTATION_TIME,Right_IA_First_Dwell_Time,Right_IA_Second_Dwell_Time,TOTAL_POINTS,TRIAL_POINTS,Unchosen_Nr_1,Unchosen_Nr_2,Which_First,ZConf1,ZConf1ALL,ZConf2,ZConf2ALL,ZDot_Diff,ZRT,sampling_time,session,type,Internal_Saccades_First,Internal_Saccades_Second
0,3760,1537,85.4,100.98,2266,7338,-1,-1,45,45,1,50,45,5,1,1,3,TRUE,,930,1344,FALSE,FALSE,10,,765,928,1553,7,50,50,Left,0.014509326,0.108501669,0.620597768,0.707432339,-0.626154867,0.476384087,3000,Free,"Incorrect, no change",4,4
0,3004,1584,99,89.6,3629,1116,-1,-1,44,44,0,44,50,6,1,1,2,FALSE,,816,820,TRUE,TRUE,10,,880,1274,1558,5,50,50,Right,0.718848745,0.748198102,-0.006307468,0.188497665,-0.130994742,0.213263706,3000,Free,"Incorrect, no change",2,5
0,1765,1868,84.08,91.93,4449,2404,-1,1,43,50,0,50,43,7,1,1,3,TRUE,,456,2643,FALSE,TRUE,10,,1202,1288,1660,102,50,43,Left,-0.053853029,0.046413486,0.122048349,0.294747031,0.364165383,-0.217961363,5000,Free,Incorrect to correct,4,8
0,3508,2700,65.52,67.43,995,1180,-1,-1,50,50,0,50,58,8,1,1,5,FALSE,,610,1764,TRUE,TRUE,10,,996,2104,1693,33,58,58,Left,-1.015069176,-0.826583999,-1.227615824,-0.822467339,0.859325508,0.388677294,5000,Free,"Incorrect, no change",4,6
0,1526,2408,96.95,98,21447,1133,1,-1,50,41,1,41,50,9,0,1,1,FALSE,,950,445,FALSE,TRUE,10,,743,2086,1792,99,41,50,Left,0.612679935,0.651773272,0.456434534,0.571542592,1.354485633,-0.3011436,3000,Free,Correct to incorrect,3,6
0,1553,1987,81.27,97.12,1445,1664,1,1,59,59,2,59,50,9,0,2,7,TRUE,,788,2674,TRUE,TRUE,10,,746,2808,1980,188,50,50,Right,-0.199381982,-0.085759086,0.4079568,0.531414075,1.354485633,-0.291746444,7000,Free,"Correct, no change",3,9
0,9248,10571,95.25,75.6,988,1172,1,1,58,58,1,58,50,8,0,2,3,TRUE,,806,1898,TRUE,TRUE,10,,813,878,2164,184,50,50,Right,0.524637508,0.571811218,-0.777544139,-0.449910547,0.859325508,2.386443152,5000,Free,"Correct, no change",3,7
0,1671,1537,99.27,99.48,4536,25300,1,1,57,57,1,50,57,7,0,1,3,FALSE,,756,1164,FALSE,FALSE,10,,912,2342,2362,198,50,50,Right,0.732831954,0.760897958,0.537965268,0.63903146,0.364165383,-0.25067739,7000,Free,"Correct, no change",3,7
0,1669,1697,96.92,100.77,3115,4160,1,1,50,50,2,43,50,7,0,1,4,FALSE,,900,1236,FALSE,FALSE,10,,712,2628,2560,198,43,43,Left,0.611126245,0.650362177,0.609029218,0.697856216,0.364165383,-0.251373475,7000,Free,"Correct, no change",5,5
0,2276,1500,83.57,96.67,1506,2082,1,1,56,56,1,50,56,6,0,1,4,FALSE,,761,2298,FALSE,FALSE,10,,926,1852,2749,189,50,50,Right,-0.080265757,0.02242487,0.38316705,0.510893811,-0.130994742,-0.040111476,7000,Free,"Correct, no change",3,5
0,1312,1954,97.93,101.07,3332,2568,-1,1,50,56,1,56,50,6,1,1,5,TRUE,,910,2322,FALSE,TRUE,10,,760,3299,2850,101,56,50,Left,0.663433805,0.697869044,0.625555718,0.711536392,-0.130994742,-0.375624767,7000,Free,Incorrect to correct,3,14
0,1905,1185,96.87,101.27,2300,10635,1,1,57,57,1,50,57,7,0,1,3,FALSE,,822,812,FALSE,FALSE,10,,710,1296,3048,198,50,50,Left,0.608536762,0.648010352,0.636573385,0.720656509,0.364165383,-0.169235367,3000,Free,"Correct, no change",2,3
1,1206,3904,98.4,101.18,9665,13041,-1,-1,43,43,1,50,43,7,1,1,2,TRUE,,882,514,FALSE,FALSE,10,,821,1145,3048,0,50,50,Left,0.687774947,0.7199762,0.631615435,0.716552457,0.364165383,-0.412517307,3000,Free,"Incorrect, no change",2,4
1,2104,1410,98.63,100.28,579,762,1,1,58,58,1,50,58,8,0,1,3,FALSE,,948,1792,FALSE,FALSE,10,,788,1890,3247,199,50,50,Left,0.699686569,0.730794596,0.582035934,0.675511929,0.859325508,-0.099974843,7000,Free,"Correct, no change",2,4
1,1273,1415,97.22,100.17,2894,1515,1,1,50,50,2,50,42,8,0,2,2,TRUE,,856,1352,TRUE,TRUE,10,,800,574,3445,198,42,42,Left,0.626663144,0.664473128,0.575976218,0.670495864,0.859325508,-0.389198437,3000,Free,"Correct, no change",2,2
1,1820,3481,99.02,100.9,1506,2783,1,1,50,50,1,43,50,7,0,1,4,FALSE,,924,1514,FALSE,FALSE,10,,576,1578,3644,199,43,43,Left,0.719884538,0.749138832,0.616190701,0.703784292,0.364165383,-0.198819008,5000,Free,"Correct, no change",2,6
1,1878,1476,95.72,101.52,1692,3740,-1,-1,43,43,1,50,43,7,1,1,2,TRUE,,956,1471,FALSE,FALSE,10,,761,570,3646,2,50,50,Left,0.54897865,0.593918374,0.650345468,0.732056656,0.364165383,-0.178632523,3000,Free,"Incorrect, no change",2,1
1,3157,996,84.77,7.58,1520,3667,-1,-1,50,50,0,58,50,8,1,1,4,TRUE,,934,1944,FALSE,FALSE,10,,787,1502,3699,53,58,58,Left,-0.018118162,0.078868673,-4.52465259,-3.551662443,0.859325508,0.266514259,5000,Free,"Incorrect, no change",0,5
1,1619,1700,80.27,99.72,1716,18127,1,1,59,59,1,50,59,9,0,2,6,FALSE,,747,2682,FALSE,FALSE,10,,872,2677,3888,189,50,50,Left,-0.251171646,-0.132795588,0.551186468,0.6499756,1.354485633,-0.268775617,7000,Free,"Correct, no change",3,10
1,4426,3194,98.3,100.95,11123,3165,1,1,59,59,2,50,59,9,0,1,4,FALSE,,910,1174,FALSE,FALSE,10,,774,2707,4087,199,50,50,Left,0.68259598,0.71527255,0.618945118,0.706064322,1.354485633,0.708180614,5000,Free,"Correct, no change",4,5
1,3635,11997,98,101.5,2345,6731,1,1,50,50,1,42,50,8,0,0,3,FALSE,,438,984,FALSE,FALSE,10,,574,1488,4286,199,42,42,Left,0.667059081,0.7011616,0.649243701,0.731144644,0.859325508,0.432878733,3000,Free,"Correct, no change",1,4
1,2459,1971,99,101.42,2583,1049,1,1,58,58,2,58,50,8,0,1,3,TRUE,,864,1470,TRUE,TRUE,10,,714,1048,4485,199,50,50,Right,0.718848745,0.748198102,0.644836635,0.727496597,0.859325508,0.023580362,5000,Free,"Correct, no change",4,2
1,3558,1023,98.88,101.57,3813,20891,1,1,57,57,1,50,57,7,0,2,7,FALSE,,757,2342,FALSE,FALSE,10,,876,3388,4684,199,50,50,Left,0.712633985,0.742553722,0.653099885,0.734336685,0.364165383,0.406079435,7000,Free,"Correct, no change",2,6
1,1625,2271,76.27,41.88,1721,9511,-1,1,50,57,1,50,57,7,1,1,5,FALSE,,766,3940,TRUE,FALSE,10,,858,2320,4765,81,57,50,Right,-0.458330298,-0.320941598,-2.635122748,-1.987562325,0.364165383,-0.26668736,7000,Free,Incorrect to correct,3,12
1,5043,6733,99.02,101.23,6768,5636,1,1,50,50,1,42,50,8,0,1,7,FALSE,,860,2748,FALSE,FALSE,10,,786,2338,4964,199,42,42,Left,0.719884538,0.749138832,0.634369851,0.718832486,0.859325508,0.922923041,7000,Free,"Correct, no change",3,6
1,1735,4798,73.5,101.83,3278,6581,1,1,50,50,2,50,42,8,0,1,5,TRUE,,924,1864,TRUE,TRUE,10,,769,2052,5150,186,42,42,Left,-0.601787665,-0.45123271,0.667422851,0.746192838,0.859325508,-0.228402648,7000,Free,"Correct, no change",4,5
1,5539,7865,98.78,101.58,1843,736,1,1,50,50,1,50,43,7,0,1,4,TRUE,,1006,1856,TRUE,TRUE,10,,544,1948,5349,199,43,43,Right,0.707455019,0.737850071,0.653650768,0.734792691,0.364165383,1.095552286,5000,Free,"Correct, no change",1,7
1,21063,6420,98.9,94.48,3073,1646,-1,1,50,57,1,57,50,7,1,1,3,TRUE,,946,1948,FALSE,TRUE,10,,729,1837,5446,97,57,50,Left,0.713669778,0.743494452,0.2625236,0.411028527,0.364165383,6.498569217,5000,Free,Incorrect to correct,3,5
1,27525,14460,96,98.22,5460,15298,-1,-1,42,42,0,42,50,8,1,1,5,FALSE,,996,2288,TRUE,TRUE,10,,787,2342,5448,2,50,50,Right,0.563479755,0.607088595,0.468553967,0.581574721,0.859325508,8.747622,7000,Free,"Incorrect, no change",2,10
1,9567,1517,3.5,61.75,3818,261,-1,-1,41,41,1,41,50,9,1,2,3,FALSE,,766,679,TRUE,TRUE,10,,796,1904,5515,67,50,50,Right,-4.227064083,-3.743787878,-1.540517559,-1.08147867,1.354485633,2.497468815,3000,Free,"Incorrect, no change",4,3
1,6505,10913,92.6,101.42,7578,732,1,1,60,60,1,50,60,10,0,2,4,FALSE,,844,1036,FALSE,FALSE,10,,786,1518,5711,196,50,50,Right,0.387394901,0.447164486,0.644836635,0.727496597,1.849645759,1.431761662,3000,Free,"Correct, no change",2,4
1,11621,10464,95.95,101.35,14824,7361,1,1,59,59,1,50,59,9,0,1,2,FALSE,,792,636,FALSE,FALSE,10,,780,1049,5908,197,50,50,Left,0.560890272,0.60473677,0.640980451,0.724304556,1.354485633,3.212348793,3000,Free,"Correct, no change",2,2
1,1245,830,94.05,97.35,921,847,1,1,59,59,2,59,50,9,0,1,3,TRUE,,967,1293,TRUE,TRUE,10,,640,864,6103,195,50,50,Right,0.462489912,0.515367415,0.420627117,0.54190221,1.354485633,-0.398943636,3000,Free,"Correct, no change",3,2
2,1277,4932,70.15,76.73,1459,442,-1,-1,50,50,0,58,50,8,1,1,4,TRUE,,624,1986,FALSE,FALSE,10,,1116,1387,6128,25,58,58,Left,-0.775283036,-0.608804993,-0.715294322,-0.398381884,0.859325508,-0.387806266,5000,Free,"Incorrect, no change",3,6
2,1540,1718,50.88,101.22,1021,21246,1,1,59,59,1,50,59,9,0,1,3,FALSE,,816,1560,FALSE,FALSE,10,,801,1102,6303,175,50,50,Left,-1.773269844,-1.515198394,0.633818968,0.71837648,1.354485633,-0.296271001,3000,Free,"Correct, no change",1,3
2,2554,1424,97.78,95.23,895,1138,1,1,50,50,2,50,41,9,0,1,3,TRUE,,1137,1210,TRUE,TRUE,10,,548,1220,6498,195,41,41,Right,0.655665356,0.690813569,0.30383985,0.445228967,1.354485633,0.056644431,5000,Free,"Correct, no change",1,2
2,1430,2201,97.88,92.02,2727,2508,1,1,50,50,1,50,42,8,0,1,2,TRUE,,1198,1020,TRUE,TRUE,10,,498,588,6692,194,42,42,Right,0.660844322,0.695517219,0.127006299,0.298851084,0.859325508,-0.334555712,3000,Free,"Correct, no change",1,4
2,2845,1936,58.13,98.65,2714,1069,1,1,58,58,2,58,50,8,0,1,5,TRUE,,444,2078,TRUE,TRUE,10,,1287,2195,6870,178,50,50,Left,-1.397794787,-1.174183752,0.492241951,0.601182973,0.859325508,0.157924896,5000,Free,"Correct, no change",2,5
2,2859,2896,95.03,92.95,5536,3031,-1,-1,50,50,0,57,50,7,1,1,5,TRUE,,926,1519,FALSE,FALSE,10,,718,2610,6875,5,57,57,Left,0.513243782,0.561463187,0.178238449,0.34125963,0.364165383,0.162797495,5000,Free,"Incorrect, no change",4,8
2,1814,886,89.42,93.67,1923,3757,1,1,58,58,1,50,58,8,0,1,2,FALSE,,1088,1298,FALSE,FALSE,10,,568,1730,7065,190,50,50,Right,0.222703772,0.297588409,0.217902049,0.374092052,0.859325508,-0.200907265,5000,Free,"Correct, no change",2,5
2,2098,1583,99.18,87.48,883,1001,-1,-1,42,42,1,50,42,8,1,1,6,TRUE,,932,3326,FALSE,FALSE,10,,782,2528,7071,6,50,50,Left,0.728170884,0.756664672,-0.123094736,0.091824421,0.859325508,-0.1020631,7000,Free,"Incorrect, no change",3,9
2,2534,2371,79.63,83.35,1961,1458,1,1,50,50,1,41,50,9,0,1,3,FALSE,,954,1410,FALSE,FALSE,10,,782,1349,7251,180,41,41,Left,-0.28431703,-0.16289895,-0.350609553,-0.096506001,1.354485633,0.049683575,3000,Free,"Correct, no change",4,4
2,1023,2803,84.38,79.12,1937,2647,-1,1,41,50,1,41,50,9,1,1,4,FALSE,,658,2176,TRUE,FALSE,10,,992,2058,7347,96,50,41,Right,-0.03831613,0.060524437,-0.583633205,-0.289396482,1.354485633,-0.476209145,5000,Free,Incorrect to correct,2,7
2,1455,5237,97.38,101.48,1419,1333,1,1,60,60,1,60,50,10,0,1,5,TRUE,,801,2974,TRUE,TRUE,10,,844,2074,7545,198,50,50,Right,0.63494949,0.671998968,0.648141935,0.730232633,1.849645759,-0.325854642,7000,Free,"Correct, no change",3,6
2,1131,2312,98.67,101.13,2235,6446,1,1,50,50,2,50,40,10,0,1,3,TRUE,,502,1500,TRUE,TRUE,10,,812,981,7744,199,40,40,Right,0.701758156,0.732676056,0.628861018,0.714272427,1.849645759,-0.438620519,3000,Free,"Correct, no change",2,4
2,3171,4844,98.43,101.03,2577,4067,1,1,50,50,1,41,50,9,0,2,5,FALSE,,914,1578,FALSE,FALSE,10,,685,2056,7943,199,41,41,Right,0.689328637,0.721387296,0.623352185,0.709712369,1.354485633,0.271386859,5000,Free,"Correct, no change",3,6
2,4151,3735,65.02,99.15,398,10471,1,1,50,50,2,41,50,9,0,1,5,FALSE,,771,1758,FALSE,FALSE,10,,890,2086,8124,181,41,41,Right,-1.040964008,-0.85010225,0.519786117,0.623983266,1.354485633,0.612468835,7000,Free,"Correct, no change",3,6
2,4319,4775,78.08,75.97,1633,1222,-1,-1,50,50,0,58,50,8,1,1,4,TRUE,,942,3111,FALSE,FALSE,10,,748,2542,8146,22,58,58,Left,-0.364591008,-0.235805529,-0.757161455,-0.43303833,0.859325508,0.670940031,7000,Free,"Incorrect, no change",3,9
2,3915,2158,98.35,101.23,1413,7570,1,1,59,59,1,59,50,9,0,1,1,TRUE,,568,578,TRUE,TRUE,10,,934,1060,8345,199,50,50,Right,0.685185464,0.717624375,0.634369851,0.718832486,1.354485633,0.530330726,3000,Free,"Correct, no change",1,3
2,11641,3418,21.68,100.33,1752,804,-1,1,42,50,0,50,42,8,1,1,2,TRUE,,806,1225,FALSE,TRUE,10,,892,966,8484,139,50,42,Right,-3.285528007,-2.888664265,0.584790351,0.677791958,0.859325508,3.21930965,3000,Free,Incorrect to correct,2,2
2,6425,19449,53.33,9.28,2828,22187,1,-1,59,50,1,50,59,9,0,1,7,FALSE,,720,3141,FALSE,TRUE,10,,964,3272,8605,121,50,59,Right,-1.64638517,-1.399958963,-4.431002423,-3.474141446,1.354485633,1.403918236,7000,Free,Correct to incorrect,2,8
2,1127,2151,96.58,92.02,1835,358,1,1,50,50,2,50,41,9,0,1,5,TRUE,,772,2368,TRUE,TRUE,10,,940,2244,8799,194,41,41,Right,0.59351776,0.634369766,0.127006299,0.298851084,1.354485633,-0.440012691,7000,Free,"Correct, no change",1,3
2,1226,1792,97,78.57,4767,687,-1,1,50,58,0,58,50,8,1,1,2,TRUE,,952,1074,FALSE,TRUE,10,,752,3467,8889,90,58,50,Left,0.615269418,0.654125097,-0.613931788,-0.314476805,0.859325508,-0.40555645,5000,Free,Incorrect to correct,3,3
2,2134,1490,63.53,98.92,993,3533,-1,1,50,59,0,59,50,9,1,1,3,TRUE,,968,1134,FALSE,TRUE,10,,724,1182,9006,117,59,50,Left,-1.118130606,-0.920186639,0.507115801,0.613495131,1.354485633,-0.089533558,3000,Free,Incorrect to correct,4,4
3,1339,2147,96.93,98.88,10268,6462,1,1,50,50,1,40,50,10,0,1,5,FALSE,,690,1374,FALSE,FALSE,10,,978,2404,9203,197,40,40,Left,0.611644142,0.650832542,0.504912267,0.611671108,1.849645759,-0.36622761,7000,Free,"Correct, no change",3,6
3,1356,2595,72.82,70.35,1613,1156,1,1,60,60,2,60,50,10,0,1,3,TRUE,,982,1630,TRUE,TRUE,10,,755,824,9374,171,50,50,Left,-0.637004636,-0.483217531,-1.06675789,-0.689313626,1.849645759,-0.360310882,3000,Free,"Correct, no change",3,5
3,1167,1398,72.4,98.62,543,1415,1,1,50,50,1,41,50,9,0,1,4,FALSE,,940,1058,FALSE,FALSE,10,,746,1075,9559,185,41,41,Left,-0.658756294,-0.502972862,0.490589301,0.599814955,1.354485633,-0.426090977,3000,Free,"Correct, no change",3,2
3,1931,2227,97.85,82.95,4531,829,1,1,59,59,2,50,59,9,0,1,6,FALSE,,916,2482,FALSE,FALSE,10,,744,2748,9748,189,50,50,Left,0.659290632,0.694106124,-0.372644887,-0.114746236,1.354485633,-0.160186253,7000,Free,"Correct, no change",3,8
3,1169,1388,87.2,101.78,793,778,1,1,58,58,1,58,50,8,0,1,2,TRUE,,974,1236,TRUE,TRUE,10,,750,536,9941,193,50,50,Left,0.10773072,0.193167373,0.664668435,0.743912809,0.859325508,-0.425394892,3000,Free,"Correct, no change",2,2
3,2146,1466,70.08,101.55,904,2003,-1,1,42,50,1,42,50,8,1,1,4,FALSE,,627,1904,TRUE,FALSE,10,,1042,2798,10055,114,50,42,Right,-0.778908313,-0.612097548,0.651998118,0.733424674,0.859325508,-0.085357044,7000,Free,Incorrect to correct,2,4
3,1360,1680,97.92,99.62,2840,1804,1,1,59,59,1,50,59,9,0,1,4,FALSE,,704,1301,FALSE,FALSE,10,,988,1786,10252,197,50,50,Left,0.662915908,0.697398679,0.545677634,0.645415542,1.354485633,-0.358918711,7000,Free,"Correct, no change",3,1
3,1394,1758,82.07,66.92,1279,921,1,1,50,50,2,50,41,9,0,2,5,TRUE,,812,1916,TRUE,TRUE,10,,837,1979,10426,174,41,41,Right,-0.157950252,-0.048129884,-1.255710875,-0.845723638,1.354485633,-0.347085254,5000,Free,"Correct, no change",3,6
3,1166,2536,99.17,74.67,1593,719,-1,-1,42,42,0,42,50,8,1,1,3,FALSE,,749,933,TRUE,TRUE,10,,972,1430,10438,12,50,50,Right,0.727652987,0.756194307,-0.828776289,-0.492319092,0.859325508,-0.42643902,3000,Free,"Incorrect, no change",2,6
3,2381,1424,64.28,100.67,1148,2540,1,1,59,59,1,50,59,9,0,1,5,FALSE,,829,2028,FALSE,FALSE,10,,880,2086,10620,182,50,50,Right,-1.079288359,-0.884909262,0.603520384,0.693296158,1.354485633,-0.003566979,5000,Free,"Correct, no change",3,9
3,1402,1460,92.72,100.93,1227,5337,1,1,50,50,2,41,50,9,0,1,2,FALSE,,729,1048,FALSE,FALSE,10,,976,1000,10816,196,41,41,Right,0.39360966,0.452808867,0.617843351,0.70515231,1.354485633,-0.344300912,3000,Free,"Correct, no change",3,4
3,1103,1842,99.17,100.8,2040,779,1,1,58,58,1,50,58,8,0,2,4,FALSE,,716,1380,FALSE,FALSE,10,,870,2326,11015,199,50,50,Right,0.727652987,0.756194307,0.610681868,0.699224234,0.859325508,-0.448365719,5000,Free,"Correct, no change",2,5
3,1435,1546,97.07,89.03,1957,393,1,1,58,58,2,50,58,8,0,1,4,FALSE,,934,1778,FALSE,FALSE,10,,780,1523,11207,192,50,50,Left,0.618894695,0.657417652,-0.037707819,0.16250533,0.859325508,-0.332815498,7000,Free,"Correct, no change",4,5
3,3131,1135,98.4,100.65,1127,1148,1,1,50,50,1,43,50,7,0,1,5,FALSE,,948,2558,FALSE,FALSE,10,,774,2566,11406,199,43,43,Left,0.687774947,0.7199762,0.602418618,0.692384146,0.364165383,0.257465146,7000,Free,"Correct, no change",4,10
3,1049,714,69.8,62.92,709,1312,-1,-1,43,43,1,43,50,7,1,1,5,FALSE,,668,2392,TRUE,TRUE,10,,828,1852,11439,33,50,50,Right,-0.793409418,-0.625267769,-1.476064209,-1.028125984,0.364165383,-0.467160031,7000,Free,"Incorrect, no change",3,7
3,1634,1799,77.85,100.73,1514,953,1,1,50,50,1,50,42,8,0,2,4,TRUE,,957,1982,TRUE,TRUE,10,,700,1190,11627,188,42,42,Left,-0.37650263,-0.246623924,0.606825685,0.696032193,0.859325508,-0.263554974,5000,Free,"Correct, no change",3,5
3,1162,1241,99.33,98.03,784,12207,1,1,50,50,2,42,50,8,0,1,3,FALSE,,693,1120,FALSE,FALSE,10,,980,1270,11825,198,42,42,Right,0.735939333,0.763720148,0.458087184,0.572910609,0.859325508,-0.427831191,3000,Free,"Correct, no change",2,3
3,1534,1989,95.02,65.63,604,1045,1,1,50,50,1,50,43,7,0,2,7,TRUE,,692,2868,TRUE,TRUE,10,,939,3442,12004,179,43,43,Right,0.512725885,0.560992822,-1.326774825,-0.904548395,0.364165383,-0.298359258,7000,Free,"Correct, no change",3,11
3,3942,1999,55.45,63.63,403,1668,-1,1,43,50,1,43,50,7,1,1,3,FALSE,,798,1167,TRUE,FALSE,10,,894,1178,12107,103,50,43,Right,-1.536591084,-1.300241578,-1.436951492,-0.995749568,0.364165383,0.539727883,3000,Free,Incorrect to correct,2,4
3,1760,1390,98.03,101.35,834,1223,1,1,50,50,1,50,42,8,0,1,6,TRUE,,799,2179,TRUE,TRUE,10,,868,1206,12306,199,42,42,Right,0.668612771,0.702572695,0.640980451,0.724304556,0.859325508,-0.219701578,5000,Free,"Correct, no change",3,5
3,1344,1255,56.9,101.07,1972,1496,1,1,50,50,2,42,50,8,0,1,6,FALSE,,688,2218,FALSE,FALSE,10,,964,1934,12484,178,42,42,Right,-1.461496072,-1.23203865,0.625555718,0.711536392,0.859325508,-0.364487396,5000,Free,"Correct, no change",3,5
4,1079,1721,98.68,100.5,3017,695,1,1,57,57,1,50,57,7,0,1,7,FALSE,,924,1922,FALSE,FALSE,10,,730,2260,12683,199,50,50,Left,0.702276052,0.733146421,0.594155368,0.685544058,0.364165383,-0.456718746,5000,Free,"Correct, no change",4,8
4,1706,1614,50.87,52.65,847,975,-1,1,43,50,1,50,43,7,1,1,3,TRUE,,741,1420,FALSE,TRUE,10,,962,1052,12783,100,50,43,Right,-1.773787741,-1.515668759,-2.041821395,-1.496444008,0.364165383,-0.238495891,3000,Free,Incorrect to correct,2,4
4,1695,1152,3.65,97.87,3388,1227,1,1,50,50,1,42,50,8,0,1,3,FALSE,,790,930,FALSE,FALSE,10,,896,1122,12932,149,42,42,Right,-4.219295633,-3.736732403,0.44927305,0.565614515,0.859325508,-0.242324362,3000,Free,"Correct, no change",3,2
4,1368,3218,98.58,99.87,812,2350,1,1,50,50,2,42,50,8,0,1,3,FALSE,,732,914,FALSE,FALSE,10,,906,1039,13130,198,42,42,Right,0.697097086,0.728442771,0.559449718,0.656815688,0.859325508,-0.356134368,3000,Free,"Correct, no change",3,2
4,1874,1578,95.4,97.78,1722,4583,1,1,50,50,1,43,50,7,0,1,6,FALSE,,778,1492,FALSE,FALSE,10,,938,2000,13325,195,43,43,Right,0.532405957,0.578866693,0.4443151,0.561510462,0.364165383,-0.180024695,5000,Free,"Correct, no change",2,3
4,1478,1721,53.52,99.95,1549,1047,1,1,50,50,2,43,50,7,0,1,4,FALSE,,733,2494,FALSE,FALSE,10,,982,1778,13500,175,43,43,Right,-1.636545134,-1.391022028,0.563856784,0.660463735,0.364165383,-0.317849656,7000,Free,"Correct, no change",3,3
4,1567,1306,95.6,98.45,815,994,1,1,56,56,1,50,56,6,0,1,3,FALSE,,862,872,FALSE,FALSE,10,,808,1118,13696,196,50,50,Left,0.54276389,0.588273994,0.481224284,0.592062855,-0.130994742,-0.286873844,5000,Free,"Correct, no change",3,3
4,1712,1714,95.55,97.43,1280,1174,1,1,50,50,2,44,50,6,0,2,3,FALSE,,654,766,FALSE,FALSE,10,,1005,871,13891,195,44,44,Right,0.540174407,0.585922169,0.425034184,0.545550257,-0.130994742,-0.236407634,3000,Free,"Correct, no change",3,1
4,1345,1344,94.53,97.08,692,835,-1,-1,45,45,0,50,45,5,1,2,5,TRUE,,976,1149,FALSE,FALSE,10,,690,1130,13894,3,50,50,Left,0.48734895,0.537944936,0.405753267,0.529590052,-0.626154867,-0.364139353,3000,Free,"Incorrect, no change",2,2
4,1074,1449,86.1,100.07,1716,1346,1,1,50,50,1,50,44,6,0,2,4,TRUE,,712,1750,TRUE,TRUE,10,,914,1056,14087,193,44,44,Right,0.05076209,0.141427221,0.570467384,0.665935806,-0.130994742,-0.458458961,5000,Free,"Correct, no change",3,5
4,1488,1472,94.08,100.17,1319,518,1,1,56,56,2,50,56,6,0,1,5,FALSE,,789,1572,FALSE,FALSE,10,,800,1533,14284,197,50,50,Right,0.464043602,0.51677851,0.575976218,0.670495864,-0.130994742,-0.314369228,5000,Free,"Correct, no change",2,1
4,1325,1511,96.3,98.65,643,1353,1,1,50,50,1,45,50,5,0,1,4,FALSE,,920,1226,FALSE,FALSE,10,,771,1093,14481,197,45,45,Left,0.579016654,0.621199545,0.492241951,0.601182973,-0.626154867,-0.37110021,3000,Free,"Correct, no change",3,5
4,1403,1382,96.1,97.58,1898,1349,1,1,55,55,2,50,55,5,0,2,8,FALSE,,618,3199,FALSE,FALSE,10,,1024,2914,14677,196,50,50,Right,0.568658722,0.611792245,0.433297434,0.552390345,-0.626154867,-0.343952869,7000,Free,"Correct, no change",2,6
4,1554,3345,81.63,83.65,1583,492,1,1,54,54,1,50,54,4,0,2,9,FALSE,,744,3094,FALSE,FALSE,10,,909,2737,14858,181,50,50,Right,-0.180737704,-0.068825945,-0.334083053,-0.082825825,-1.121314992,-0.291398401,7000,Free,"Correct, no change",2,9
4,1954,2621,48.6,99.05,1557,582,1,1,50,50,2,50,46,4,0,1,5,TRUE,,862,1736,TRUE,TRUE,10,,810,1366,15031,173,46,46,Left,-1.891350276,-1.62244162,0.514277284,0.619423207,-1.121314992,-0.152181268,7000,Free,"Correct, no change",3,4
4,2189,1448,66.87,66.32,1235,629,-1,1,47,50,0,47,50,3,1,1,2,FALSE,,1008,1250,TRUE,FALSE,10,,604,1027,15130,99,50,47,Right,-0.945153131,-0.763084721,-1.288763875,-0.87308399,-1.616475118,-0.070391202,3000,Free,Incorrect to correct,3,2
4,941,1101,95.88,99,1281,811,1,1,54,54,1,54,50,4,0,1,2,TRUE,,756,666,TRUE,TRUE,10,,846,888,15326,196,50,50,Right,0.557264996,0.601444214,0.511522867,0.617143178,-1.121314992,-0.504748657,5000,Free,"Correct, no change",3,1
4,1655,1325,5.23,88.35,2070,1739,1,1,54,54,2,50,54,4,0,2,7,FALSE,,670,3604,FALSE,FALSE,10,,920,1801,15472,146,50,50,Right,-4.137467966,-3.662414729,-0.075167885,0.131496931,-1.121314992,-0.256246075,7000,Free,"Correct, no change",2,10
4,1103,2205,62.37,82.87,440,1366,1,1,53,53,1,50,53,3,0,2,6,FALSE,,756,1880,FALSE,FALSE,10,,829,1993,15644,172,50,50,Right,-1.178206615,-0.974748981,-0.377051954,-0.118394283,-1.616475118,-0.448365719,5000,Free,"Correct, no change",3,4
4,2468,737,96.05,99.4,1270,1129,1,1,50,50,2,50,47,3,0,1,6,TRUE,,654,2394,TRUE,TRUE,10,,1030,1700,15841,197,47,47,Right,0.566069238,0.60944042,0.533558201,0.635383413,-1.616475118,0.026712748,7000,Free,"Correct, no change",2,8
4,1622,2182,94.73,82.82,1798,971,-1,-1,50,50,0,50,52,2,1,1,6,FALSE,,755,2512,TRUE,TRUE,10,,1112,2346,15851,10,52,52,Right,0.497706883,0.547352237,-0.37980637,-0.120674312,-2.111635243,-0.267731488,7000,Free,"Incorrect, no change",5,8
